Wall time,Step,Value
1706515864.79667,0,0.1888224184513092
1706515941.8712199,10,0.21647527813911438
1706516016.7257576,20,0.25452062487602234
1706516086.946122,30,0.29679208993911743
1706516161.457629,40,0.3091411888599396
1706516234.6776557,50,0.31799423694610596
1706516306.1623616,60,0.3305300772190094
1706516389.2645748,70,0.34403347969055176
1706516463.928896,80,0.3544009327888489
1706516535.935808,90,0.36573895812034607
1706516613.6002939,100,0.37611013650894165
1706516687.6517115,110,0.3785308003425598
1706516769.8626745,120,0.3853483200073242
1706516843.7202463,130,0.3899784982204437
1706516918.891503,140,0.3930979073047638
1706516997.971102,150,0.3996753692626953
1706517076.3176801,160,0.40390869975090027
1706517153.1658788,170,0.40661415457725525
1706517227.2193692,180,0.4066925644874573
1706517299.525968,190,0.4149681329727173
1706517375.6264987,200,0.41860929131507874
1706517450.8361983,210,0.42055171728134155
1706517528.504122,220,0.4216442108154297
1706517608.492182,230,0.42724984884262085
1706517684.9624417,240,0.43039679527282715
1706517762.0429006,250,0.43213963508605957
1706517836.8601923,260,0.43272072076797485
1706517917.421726,270,0.43651992082595825
1706518003.7063525,280,0.426666259765625
1706518080.3290024,290,0.43971163034439087
1706518160.1517344,300,0.4404458701610565
1706518241.9829688,310,0.4412896931171417
1706518319.845179,320,0.4425566792488098
1706518387.8855827,330,0.4466933012008667
1706518471.8079977,340,0.4453674852848053
1706518544.1285582,350,0.44880348443984985
1706518618.6768935,360,0.4492339789867401
1706518693.5706675,370,0.45085981488227844
1706518769.8360515,380,0.4499106705188751
1706518849.519427,390,0.4518837332725525
1706518925.1826406,400,0.4527967572212219
1706519003.254758,410,0.4520735740661621
1706519083.702968,420,0.45181208848953247
1706519162.134106,430,0.45524197816848755
1706519245.291732,440,0.4567373991012573
1706519322.8073804,450,0.4592970609664917
1706519399.8891897,460,0.4597557485103607
1706519475.4112763,470,0.45777592062950134
1706519560.8058615,480,0.4589369595050812
1706519636.3299675,490,0.45748502016067505
1706519717.4316828,500,0.4601905047893524
1706519797.5437245,510,0.4567103683948517
1706519879.58741,520,0.45794743299484253
1706519953.182306,530,0.4622076749801636
1706520027.7884912,540,0.4622003436088562
1706520104.3206432,550,0.4602266252040863
1706520188.19736,560,0.4620429277420044
1706520261.671729,570,0.4636008143424988
