Wall time,Step,Value
1706426940.479106,0,0.10000000149011612
1706426951.6513631,10,0.38089999556541443
1706426963.0811222,20,0.5708999633789062
1706426974.929984,30,0.5317000150680542
1706426986.8563368,40,0.6728000044822693
1706426997.7495282,50,0.5751000046730042
1706427008.998157,60,0.6895999908447266
1706427019.3511,70,0.6758999824523926
1706427029.191831,80,0.6198000311851501
1706427039.545335,90,0.7318000197410583
1706427049.649961,100,0.6779999732971191
1706427059.368451,110,0.6420999765396118
1706427069.033582,120,0.6589000225067139
1706427079.284449,130,0.7893000245094299
1706427089.75751,140,0.7179999947547913
1706427099.6510952,150,0.7386000156402588
1706427109.4872189,160,0.7641000151634216
1706427119.5505002,170,0.7426999807357788
1706427129.621793,180,0.7598999738693237
1706427139.576566,190,0.7856000065803528
1706427149.7833269,200,0.7894999980926514
1706427160.7244768,210,0.745199978351593
1706427170.355207,220,0.7265000343322754
1706427180.4865391,230,0.7473999857902527
1706427191.5522728,240,0.6866999864578247
1706427201.321669,250,0.7712000012397766
1706427210.920432,260,0.7264999747276306
1706427221.001884,270,0.7285000085830688
1706427231.35274,280,0.8050000071525574
1706427241.460834,290,0.6973000168800354
1706427251.50842,300,0.8137000203132629
1706427261.03539,310,0.742900013923645
1706427271.286221,320,0.7767000198364258
1706427281.780156,330,0.7652000188827515
1706427291.97122,340,0.7062000036239624
1706427302.512377,350,0.7702000141143799
1706427312.454721,360,0.7330999970436096
1706427322.473862,370,0.7587000131607056
1706427331.6724548,380,0.8026000261306763
1706427342.903504,390,0.692799985408783
1706427353.345036,400,0.8112999796867371
1706427363.454417,410,0.8069000244140625
1706427373.309344,420,0.7712999582290649
1706427382.7903402,430,0.7714999914169312
1706427393.642567,440,0.8479999899864197
1706427404.622457,450,0.7689999938011169
1706427414.48869,460,0.8192999958992004
1706427424.3047528,470,0.8352000117301941
1706427433.9064178,480,0.7630000114440918
1706427443.856961,490,0.6862999796867371
1706427454.485812,500,0.7850000262260437
1706427464.5743968,510,0.8133999705314636
1706427474.4717371,520,0.8330000042915344
1706427483.709733,530,0.7429999709129333
1706427493.889956,540,0.7734000086784363
1706427504.874079,550,0.8349999785423279
1706427515.59469,560,0.8101999759674072
1706427524.975967,570,0.7731999754905701
1706427534.445452,580,0.7935000061988831
1706427543.844977,590,0.7602999806404114
1706427554.313375,600,0.7979000210762024
1706427564.1755688,610,0.7860000133514404
1706427573.474881,620,0.7638999819755554
1706427582.9678159,630,0.7299000024795532
1706427592.353305,640,0.7989000082015991
1706427602.436646,650,0.7524999976158142
1706427612.36098,660,0.7967000007629395
1706427621.9419599,670,0.7847999930381775
1706427631.724022,680,0.7753000259399414
1706427641.778508,690,0.8009999990463257
1706427651.509516,700,0.8181999921798706
1706427660.540374,710,0.8402999639511108
1706427669.119437,720,0.8327999711036682
1706427679.20492,730,0.7709000110626221
1706427689.543675,740,0.765500009059906
1706427699.5288472,750,0.8348000049591064
1706427709.693708,760,0.8248000144958496
1706427720.2435358,770,0.852400004863739
1706427729.632451,780,0.8044000267982483
1706427740.10756,790,0.8474000096321106
1706427749.966403,800,0.8375999927520752
1706427760.306763,810,0.8030999898910522
1706427770.1375968,820,0.8112999796867371
1706427780.537886,830,0.7876999974250793
1706427789.692302,840,0.7685999870300293
1706427800.30898,850,0.8533999919891357
1706427810.971532,860,0.7839000225067139
1706427820.296742,870,0.8098000288009644
1706427830.227251,880,0.8119999766349792
1706427839.927616,890,0.7802000045776367
1706427850.346035,900,0.789900004863739
1706427861.328494,910,0.7820000052452087
1706427871.725804,920,0.8569999933242798
1706427881.778713,930,0.8206999897956848
1706427891.1129038,940,0.8222000002861023
1706427901.779407,950,0.7996000051498413
1706427912.21216,960,0.7847999930381775
1706427922.1115541,970,0.7914000153541565
1706427932.143517,980,0.8162999749183655
1706427942.40181,990,0.8108999729156494
1706427951.455498,999,0.8156999945640564
