Step,Value
0,0
1,0.07362721053587773
2,0.10619932856913367
3,0
4,0.08443814971853819
5,0
6,0
7,0
8,0.010533214501208699
9,0
10,0
11,0
12,0.043033299826913396
13,0.04346628518568141
14,0.056151657253503795
15,0.15530421005354977
16,0
17,0.015267551427795567
18,0.022175182868090726
19,0
20,0.04404084338082226
21,0
22,0.025314016540845197
23,0.006215949588351699
24,0.056626019345389356
25,0.00851550638675691
26,0.13717442293961857
27,0.1116345131066111
28,0.1106460178063976
29,0.05565434177716577
30,0.0507402973704868
31,0.08256928655836315
32,0
33,0.10105717912316325
34,0.09167577053109799
35,0.04961028099060061
36,0.01255599569943211
37,0.10569852340552544
38,0.02306352295336256
39,0.09240388848715364
40,0.0897616102794806
41,0.07915031149510354
42,0.08817269224259583
43,0.06236520076791452
44,0.1057956588102712
45,0.012419732461373068
46,0.07100272514753869
47,0.08551329855171463
48,0.05809274885389548
49,0.07759019816915191
50,0.0167266893032052
51,0.05529006253395774
52,0.03885581899966517
53,0.03415860897964906
54,0.046287605414787936
55,0.061913048873345033
56,0.08305085332857232
57,0.0163581056088683
58,0.019849269307321893
59,0.089522027579092
60,0.0499579404294489
61,0.05856446628769241
62,0.05560349151492128
63,0.07776377523938816
64,0.03346365185247535
65,0.15461195771892866
66,0.08857496899508299
67,0
68,0.01408595568603932
69,0.0646447465154859
70,0.0765643317264223
71,0.03609509156809898
72,0.02099751631418878
73,0.03405638529194721
74,0.0745276996162203
75,0.06654290497303017
76,0.05034208553177977
77,0.06406934771272865
78,0.05856865492131991
79,0
80,0.05425145200557191
81,0.001295847213930501
82,0.08362941554851011
83,0.05461573022935129
84,0.02047189715543629
85,0.07728639885783195
86,0
87,0.0774279690261871
88,0.08135806234109977
89,0.04164914334577241
90,0
91,0.10103265749083601
92,0.03521295871999508
93,0.06388391547732841
94,0.0052987245056362875
95,0.1637473259889889
96,0.049415924615329954
97,0.055890903472900155
98,0.03001663805000354
99,0.024405757917297932
100,0
101,0.10326490976744229
102,0.014982383869519889
