Step,Value
0,0
1,0.20826283176740007
2,0.07934298417634422
3,0.16078935071825978
4,0.1178961567911837
5,0.038102069331540034
6,0.05213738434844539
7,0.08829399249619907
8,0.025104159795575676
9,0.045068581600983926
10,0.04400130074885156
11,0.02039330709311693
12,0.006556244906451902
13,0.015908702231115734
14,0.03730636533763665
15,0
16,0
17,0.03612581367293999
18,0
19,0
20,0.1406968217757012
21,0.12662381687098068
22,0.111221292209294
23,0.04061380934384118
24,0.08493457683258576
25,0.1031365743941729
26,0.1451261221700243
27,0
28,0.05138625221533899
29,0.12859424454056545
30,0.08696999707569664
31,0.11382136009219612
32,0.027033713778687685
33,0.10002834726124998
34,0.07884045735415468
35,0.057573797557916695
36,0.038309018152455465
37,0.08937005434185252
38,0.10393501528849192
39,0.05751041182627281
40,0.10998288089616426
41,0.12152423739847196
42,0.16023575173897864
43,0.0756893028194705
44,0.0170351541911562
45,0.06000113687167552
46,0.028608056741456056
47,0.029526579814652454
48,0.05119328106856991
49,0.07077097023940726
50,0.11286429334431869
51,0.022480016851590623
52,0.0728803879726263
53,0.08576208431273669
54,0.059393931863208405
55,0.03028348236034306
56,0
57,0.06999817624688143
58,0.022461750118268897
59,0.08559878776470808
60,0
61,0.09077077846047032
62,0.16666547913005036
63,0.10298712785359965
64,0.033529802497725414
65,0.04094912178752774
66,0.05909081158025464
67,0.037221718508171464
68,0.1491085489622428
69,0.08551048840400322
70,0.04416773152334896
71,0.1508958587247472
72,0.07798325232648262
73,0.08122741587774707
74,0.10519027564575345
75,0.11308457166271157
76,0.016257969243494097
77,0.08256895875252035
78,0.05961198633230469
79,0.0614837145836824
80,0.062474626305865755
81,0.12579306493517495
82,0.041033810214698985
83,0.13014722448570937
84,0.06489794282764272
85,0.004293486015499393
86,0.10476659803241573
87,0.09879494231922825
88,0.03026016926086683
89,0.004186077915795061
90,0.09696615139958009
91,0.03449317718860245
92,0.17177572330153734
93,0.08281458280467413
94,0.021342051280704655
95,0.05883958131389555
96,0.10971180787003787
97,0.09857445551604105
98,0.07164776881850499
99,0.0843763984440109
100,0.14233971730189265
101,0.09611173239333837
102,0.08888834804611145
103,0.03088142857270193
104,0.02641217917518568
105,0.026916646455560134
106,0.08699881553964561
107,0.14904787535783393
108,0.10371629685478156
109,0
110,0.06969583491484332
111,0.1363707880179087
112,0.16505576441685355
113,0.07886549212866367
114,0.08393882791201268
115,0.10918910776575408
116,0.15174224426349003
117,0.036890500138203386
118,0.11555602903167406
119,0.10320773964126906
120,0.06123341162999474
121,0.1449037871758143
122,0.08204280078411108
123,0.10154337467418773
124,0.11192445745070778
125,0.07282353904512195
126,0.13311038894785776
127,0.1331567236995218
128,0.08375344693660747
129,0.09061955902311536
130,0.07047288368145632
131,0.07589581231276177
132,0.09665399207009195
133,0.06118433323171413
134,0.20739572763442993
135,0
