Step,Value
0,0
1,0
2,0
3,0.04618125925461458
4,0
5,0.006957800537347847
6,0
7,0
8,0.056142821262280096
9,0.07748378003636991
10,0.18575734898447982
11,0
12,0.15119147262639476
13,0.035631446159548275
14,0.04654960027999355
15,0
16,0.12331748366355888
17,0.02271842067440344
18,0.10577920839190469
19,0.18160644005451887
20,0
21,0.06731900592645013
22,0.08252654171652263
23,0.15169905326432653
24,0.03877520844340321
25,0.014052047961288117
26,0.01312143286069245
27,0
28,0.04022195574310106
29,0.19033456248127745
30,0.18208326846361145
31,0.19730872526764875
32,0.10998443879187103
33,0.16164729169673386
34,0.07907176926732051
35,0.03251617441574728
36,0.19399715938501882
37,0.1607495855788389
38,0.1969109877447287
39,0.140729364156723
40,0.21156540700130988
41,0.1559643494751718
42,0.23861137608687077
43,0.15072352265318234
44,0.027176662517918615
45,0.17562781448165565
46,0.1417111775279044
47,0.13535714228947948
48,0.185054777479834
49,0.06076201261236103
50,0.022352462808291063
51,0.15678756107886627
52,0.04855180963873862
53,0.1299205637474854
54,0.18772530080543615
55,0.07772661579103257
56,0.12557478914658227
57,0.013848759581645331
58,0.10856865043441444
59,0.043541026165087926
60,0.05339241813454365
61,0.16763686488072083
62,0.07681851228078218
63,0.26133600393931067
64,0.17038776829838753
65,0.1546155635019143
66,0
67,0.14994558602571484
68,0.08595419928431514
69,0.270487486521403
70,0.138437724692954
71,0.24545875302619402
72,0.2130908716718356
73,0.07268710327645134
74,0.27927926873167364
75,0.06592942809065183
76,0.15239929761398918
77,0.11178241612182704
78,0.18033230861028038
79,0
80,0.060176549603541685
81,0.0796900776028634
82,0.17746232897043224
83,0.15729756833778497
84,0.03812916119893395
85,0.09301330655813222
86,0.23009416886247125
87,0.1357201831042767
88,0.062261504353511965
89,0.008038821592927015
90,0.10380039597551027
91,0.11977121581633887
92,0.1007979721907114
93,0.08650795723001181
94,0.09620572439498376
95,0.02593175770507916
96,0.10574191041290759
97,0.07254524780644311
98,0.13482285067439082
99,0.2262840555111567
100,0.08398824150363593
101,0.07101349224646891
102,0.08959118922551479
103,0.1279615734801407
104,0.1090725765377284
105,0.06039390727877614
106,0.10888693223396939
107,0.09987471734484055
108,0.0975842051704725
109,0.22167658006151525
110,0.164716926564773
111,0.14700181866685558
112,0.16476164784395342
113,0.16360583161314324
114,0.22439141427477205
115,0.05440373279154309
116,0.09615534116824476
117,0.18256053273876516
118,0.10873323233591192
119,0.0034318816165130883
120,0.1892479538420837
121,0
122,0.03824305689997154
123,0.2482080574002532
124,0.1073569393820234
125,0.02822242150449361
126,0.1272038180794982
127,0.09980730614728406
128,0.0814931065837543
129,0.07990328904655253
130,0.13859222253163672
131,0.0784558893740177
132,0.10956825086639999
133,0.09000365907947228
134,0.12146595822440265
135,0.11099079461088268
136,0.1464936162200241
137,0.0638843206373545
138,0.10128783461120405
139,0.27920721333887855
140,0.10200038989384974
141,0.05983979832794939
142,0.09388670594446247
143,0.20238652389910494
144,0.157786081251171
145,0.0510121009328397
146,0.05067175052232231
147,0.15922118883993897
148,0.06704043707913843
149,0.08929148263401454
150,0.07980875496235174
151,0.13726032368010954
152,0.10207039377755589
153,0.0840671799580256
154,0.025960779802666978
155,0.13566981252696786
156,0.05228406894538151
157,0.06234866554538421
158,0.052953026360935795
159,0.1860362155901063
160,0.1232257914708722
161,0.06908600908186702
162,0.06228692920671597
163,0.0856845679465269
164,0.04217623652683378
165,0.08675875657134602
166,0.1111750970946419
167,0.12050032987362813
168,0.049946189009481
169,0.05355064031150614
170,0.10481647214955758
171,0.057954294201400636
172,0.08583420655793628
173,0.0359014715975714
174,0.09736894082691949
175,0.04995437767770561
176,0.21649875135885355
177,0.09820959165090282
178,0.02650425210595142
179,0.12821553892559479
180,0.12806009187466572
181,0.0681822237041263
182,0.1230921641157735
183,0.17758937178692813
184,0.04463768680890412
185,0.14912263845404006
186,0.09453817115889662
187,0.11927358296182433
188,0.1597319429284998
189,0.1286633013354409
190,0.06194533543454295
191,0.18025097875131513
192,0.1414608398576579
193,0.10781718717681044
194,0.05675283917122442
195,0.13652881251441118
196,0.18863077213216317
197,0.06422168634004077
198,0.03851597549186836
199,0.04058511139618037
200,0.1281759122345184
201,0.058298306786824794
