Step,Value
0,0
1,0
2,0
3,0.35074223339896304
4,0.1765727540353934
5,0.12802006016174938
6,0.1748627851024651
7,0.03782165809111149
8,0.16676811104019484
9,0.13569646567106242
10,0.14966197351319388
11,0.11294047112266226
12,0.10525114715099326
13,0.14919415180404216
14,0.22605456918478012
15,0.15193899889787033
16,0.24732202606275677
17,0.015757915010818913
18,0
19,0.1275523044168949
20,0.17170273855328555
21,0.09407897572174206
22,0.21628924877574995
23,0.11639208021072245
24,0.07395044833421704
25,0.1326983842253685
26,0.09291292515065941
27,0.059434941747249725
28,0.1507731524234016
29,0.08323666147670616
30,0.02646334510710502
31,0.04161868453025808
32,0.049445922621862315
33,0.10292792121569316
34,0.0685626307370687
35,0.1204218418399493
36,0.13545411902395155
37,0
38,0
39,0.08266256315377474
40,0.18173581138713435
41,0.13248627417154235
42,0.20997010682238415
43,0.038319274414252424
44,0.044843521378442275
45,0.018040289211939897
46,0.2212356767008875
47,0.06559689067668839
48,0.08614944981945138
49,0.15012373747386576
50,0.039976342646947716
51,0.09048886523843269
52,0.007637979648515092
53,0.045493434199364136
54,0.05233817272252961
55,0.15066341810293116
56,0.12258987938729049
57,0
58,0.009897751533068044
59,0.003715325716214246
60,0.08888504435236633
61,0.0025017168263455902
62,0.055973012302166336
63,0
64,0.08516176869944914
65,0.08495444781723471
66,0.06792112481090928
67,0.05991772774666071
68,0.12845707295042574
69,0.2254750832879827
70,0.047231783043770625
71,0.13125916044899832
72,0.10209176557404653
73,0.1991379430154121
74,0.18725444025936577
75,0.11548231606101567
76,0.11298229741198673
77,0.03515751559219071
78,0.008223486514318479
79,0.061112458226663335
80,0.0441237786459544
81,0.1012454880318252
82,0.07282253530763438
83,0.07686726706368574
84,0
85,0.12965807759331094
86,0.07008302647055997
87,0.22256136902353973
88,0.012395089106126078
89,0.1515501017191193
90,0.062402796594783316
91,0.15807752202440795
92,0.03743756153366784
93,0.1201505693918341
94,0.06093837120316237
95,0.04775659817637834
96,0.010361873902085206
97,0.05396061160347665
98,0.056669295361408856
99,0.10283575354200425
100,0.07118602353515036
101,0.18711525181778743
102,0.11046302654526452
103,0.06649829008362507
104,0.042110038070411804
105,0.062419451059717135
106,0.0739344182429893
107,0.037159344048210974
108,0.05092840053818437
109,0.02369802148655198
110,0.12553313164444235
111,0.13823521632136715
112,0.04214729287407604
113,0.02430318431976508
114,0.04827004762008935
115,0.16162217205801555
116,0.04857112122304508
117,0.1255572327790837
118,0.06447446632311138
119,0
120,0.02216124334833136
121,0.18729671919629687
122,0.07767143700804036
123,0.10662038439796095
124,0.039879163952617036
125,0.10809160803045548
126,0
127,0.13995127876599645
128,0
129,0
130,0.1571045988798141
131,0.10891563135936633
132,0.11508434673150392
133,0.0075218023028639225
134,0.11860319602947966
135,0.0630285255114239
136,0.14809701561927802
137,0.09064987593226959
138,0.06499194661776231
139,0.05814418749931549
140,0.06503442923227953
141,0.12553358683983484
142,0.0935793441534043
143,0.16013066048423452
144,0.151081029723088
145,0.06261954149629323
146,0.12375442028045658
147,0.09288195637139418
148,0.18845961405171296
149,0.08806423745094205
150,0.13826839885777897
151,0.12524512611684335
152,0.05960947811603545
153,0.08572985198762695
154,0.14674393733342495
155,0.04306133878536711
156,0.08098852376143129
157,0.06251547680960767
158,0.11898778796195986
159,0
160,0.09866215705871584
161,0.14621238845408469
162,0.06103965381781251
163,0.11887461016575507
164,0.10361062824726108
165,0.08517311685615114
166,0.08492789956239566
167,0.024974370002746493
168,0.1181679769891959
169,0.17691286517514127
170,0.12381904979546876
171,0.06935260219233375
172,0.10474677112517938
173,0.02921969327661733
174,0.16482427012739764
175,0.09279609302679692
176,0.03090338408946991
177,0.0777083635788699
178,0.06190457721551246
179,0.041829350590705805
180,0.09213939706484486
181,0.04784736633300779
182,0.014499079278021076
183,0.06116028927839723
184,0.16975575655698782
185,0.07398131000689956
186,0.03439671209364226
187,0.16391390551220297
188,0.07357829974247865
189,0.025160358945528483
190,0.12270741244157157
191,0.045858348806699145
192,0.011875558714581458
193,0.008187123681559716
194,0.07888454576333359
195,0.11200966284130542
196,0.06279721495432733
197,0.054875877102216086
198,0.08415259283322563
199,0.09133844355742149
200,0.10213267655708846
201,0.06119352608016049
