Step,Value
0,0
1,0.5639845230595937
2,0.21866382134202766
3,1
4,0
5,0.6271077126582968
6,0
7,0.5558898862865226
8,0.22769212337003697
9,1
10,0.11406218404270208
11,0
12,0.2913673469002801
13,0.2064496015757321
14,0.8010766185564225
15,0.4340703581845523
16,0
17,0.7576363829489458
18,0.008088695489698039
19,0.10791200508673926
20,0
21,0.07677287933802379
22,0
23,1
24,0.06935337204072267
25,0.3367178597218463
26,0.6515663867029884
27,1
28,0.0898417832288475
29,0
30,0.26876364708247824
31,1
32,0
33,0
34,0.5167217172682281
35,0
36,0.8928030276298532
37,0.6649917285972176
38,0.21055870571707036
39,0.24145742171340512
40,0.21431367141429836
41,1
42,0.6431549588839212
43,0
44,0
45,0.20863337596257592
46,0.04973252285159091
47,0.30923024753729533
48,0.2158351967732114
49,0.15241769973075725
50,0.20778046634462133
51,0.4011056473520067
52,0
53,0.811416210797097
54,0.025276643205335736
55,0
56,0.5258669241931718
57,0.472095693852566
58,1
59,1
60,0.36989995061170233
61,1
62,0.5016813559333484
63,0.36035673322551187
64,0.086081792414189
65,0.5554515873392423
66,0.4424485769867901
67,0.5428117060330183
68,0
69,0.29948444733646706
70,0.3373508188994525
71,0.8726433644414232
72,1
73,0
74,0.2127799225877025
75,0.32153845260841685
76,0.559560954308871
77,0.2796590841177735
78,0.17518652210933916
79,0.0638959462142944
80,0.5778659070230497
81,0.23975499121980182
82,0.050138892815870695
83,0.5948744896586786
84,0.8564445826441348
85,0.6343012515402799
86,0.05669159654414968
87,0
88,1
89,0.030452474388811268
90,0
91,0.43059198326534787
92,0.5254158389568334
93,0
94,0.5855735934909546
95,0
96,1
97,0.018158675962025028
98,0.8786538561034681
99,0.1608492879795319
100,0.674287848671277
101,0.13854321738084197
102,0.635813528233104
103,0.9437267315387726
104,0.15565896746185215
105,0.7419874137639998
106,0.455690313975016
107,0
108,0.9937487257731084
109,0.8772907844336348
110,1
111,0.6977895694869192
112,0.8535320306053525
113,0.28986169187894684
114,0.843077674431678
115,0.555678821400607
116,0.6580453373224303
117,0.0667003344222934
118,0.7767621147530706
119,0.7833970524103204
120,0.6152488767336579
121,0.16218667049183688
122,0.23612048658040763
123,0.5027827721190437
124,0.34465600575646715
125,0.5367389869016091
126,0
127,0.7885051001442795
128,0.23327917377154028
129,0.880302532055439
130,0.10625044931968042
131,0.6303309343318737
132,0.22511675780770624
133,0.3997631042202302
134,0.9785793923669384
