Step,Value
0,0
1,0
2,0
3,0.5595186755061147
4,1
5,0
6,0.7862473392693526
7,0.262091385920842
8,0.5911396341853663
9,0
10,0.809587450557285
11,0.02539707933863078
12,0.12242304106553448
13,0.6484264519765522
14,0
15,1
16,0
17,0
18,1
19,0.3925540690019468
20,0
21,0.32732918090290464
22,1
23,0.10086821983257888
24,0.6655428247493617
25,0
26,0.12342865929459068
27,0.7635756825949204
28,0
29,0.5918705141544339
30,0.08962357401847831
31,0.06933862825234649
32,0.807619951764742
33,0.09153216363655181
34,0
35,0.30446007766506855
36,0.3917888424717827
37,0.9371170100389103
38,0.6130002682227068
39,0.23380670138380755
40,0.417650559327818
41,0.43807739454688355
42,0.15348469633044615
43,0.4417682257114036
44,0.2735239205908294
45,0.01011710334004745
46,0
47,0.9891928985714914
48,0.5649623027112752
49,0.33413379867871595
50,0.12459198479066758
51,0.41590515534083083
52,0.8850218248367316
53,0.44468303948640864
54,0
55,0.8022988471702525
56,0.39283046437032265
57,0.7053986699653395
58,0.28765053570270493
59,0.46063493420680324
60,0.6986924049258225
61,0.43488380710283925
62,0.44788873314857447
63,0.17381673435370093
64,0.2679476204514494
65,0.46832700807274363
66,0.932204484144845
67,0.15412282658947718
68,1
69,0
70,0.20421287801530708
71,0.16473615527153096
72,0.022885391910871133
73,0.49050176421801306
74,0.11834922214349208
75,0.15536097447077546
76,0.4317324793338787
77,0.08628183735741479
78,0.8724386578798301
79,1
80,0
81,0.17123078525066338
82,0.04439503761855035
83,0
84,0.5341005263098502
85,0.2627804330357322
86,1
87,0.6575850111246101
88,0.8309434616234569
89,0.6281631007459427
90,0.20352539853616192
91,0.22614462176958627
92,0.3354446591933563
93,0.2901341005458544
94,0.3936178365440087
95,0.06166053175926178
96,0.576436759697066
97,0
98,0.07986867755651639
99,0.341455878362512
100,0.045767145223088
101,0.31709198753039214
102,0
103,0.49892339638236616
104,0.43643721318606055
105,0.06735587545527333
106,0.5325428635514138
107,0
108,1
109,0.11463612765073694
110,0.4523692597945532
111,0
112,0.1654385740387191
113,0.4896676956773882
114,0
115,0.6480970162153242
116,0.18463246703147795
117,0.3316235899293052
118,0.16189466264512797
119,0.3033933718999212
120,0.27662129650513256
121,0.04731268465518834
122,0.15737366060415825
123,0.044246461611044285
124,0
125,0.5345525025659145
126,0.6003392716579973
127,0.9263608532481734
128,0.6374607860964118
129,0.31717036200894266
130,0.22698161396715377
131,0.21069519662194824
132,0.3802287510187945
133,0.36219228400124404
134,0.18793697032663614
135,0.2545858457022252
136,0.47592835519048937
137,0.38001195434067125
138,0.6245993977715409
139,0.5463536720143433
140,0.43369738850328743
141,0.3334100754393491
142,0.32830509411466513
143,0.48561112695270214
144,0.13240886860423695
145,0.5777595876082032
146,0.14026220136218726
147,0.5172719279262772
148,0.48614003721210775
149,0.3275033266676809
150,0.3952755991948973
151,0.4051127410266142
152,0.23580804169178016
153,0.026739696360123744
154,0
155,0.4474562359187326
156,0.900030553705163
157,0.5039787820312716
158,0.20276456150046518
159,0.6961345741483896
160,1
161,0.5040443515235739
162,1
163,0.17922787268956697
164,0.0793607049291607
165,1
166,0.2968120875051531
167,0.4733483551939329
168,0.3623663993676509
169,0
170,0.09607030099769831
171,0.11488490942150731
172,0.4145361145999704
173,0.5298035836882067
174,0.1980781953202353
175,0.3060262491967949
176,0
177,0.2062986886710464
178,0.6642003542393982
179,0.13530192878947023
180,0.9853173010757106
181,0.35264429842868084
182,0.08734208983287495
183,0.4051871864314681
184,0.09100400658553187
185,0.562157479545528
186,0.17370510679588147
187,0.2700731591592769
188,0.44767641258344426
189,0.27929667296116933
190,0
191,0
192,0.48702578445275635
193,0.30016830414533646
194,0.3587985217571269
195,0.8497035682201387
196,0.4057017231980973
197,0.6723197088638939
198,0.3122316873073583
199,0.12012745290994764
200,0.16174013932546027
201,0.11206396390994455
202,0.496670881112417
203,0.14315951135122484
204,0.4418493881821648
205,0.29717104368042535
206,0.2846450931496092
207,0.5760671431819597
208,0.1616380930940322
209,0.6369471132755281
210,0.33713053584098895
211,0.40100470582644177
212,0
213,0.8521368362325615
214,0.3289665132926578
215,0.7505466283361125
216,0.2881973293423673
217,0.3508685572942106
218,0.35078065405289416
219,0.6260801510678405
