Step,Value
0,0
1,0
2,0.8233943810065596
3,0.0004935188591486117
4,0.48475530281663115
5,0.47221473760902966
6,0
7,0.05958344156543416
8,0.1540279489631453
9,0
10,0.46159418676669395
11,0
12,0.7116009613871573
13,0.12470178167025259
14,0.10311102688312446
15,0.47806452135245003
16,0
17,0.19390037736471977
18,0
19,0.5277449666791482
20,0.17620419909556717
21,0.2789952429135636
22,0.016830459331172443
23,0.26598361055056297
24,0
25,0.3934220290184035
26,0
27,0.027238372365633978
28,0.40397290413578346
29,0.21733324958218458
30,0.708361475865045
31,0.2894444170594206
32,0.7294986971219374
33,0
34,0.45256099164485786
35,0.2177240327994021
36,0.6003653723001476
37,0.6384225022792802
38,0.4303874397277818
39,0.10664820439285538
40,0.9712655647595705
41,0.6540227781070587
42,0.6117718154893194
43,0.39174160559972027
44,0.7697933105627686
45,0.4078926022350774
46,0.37844007631142773
47,0.4132183587551106
48,1
49,0.2789309583438756
50,0.3396159205171795
51,0.16747007111708279
52,0
53,0.6361191478040489
54,0
55,0.804707014958064
56,0.5787312526974776
57,0.39670461939440893
58,0.9784280262390775
59,0.39455351730187793
60,0.20665476818879525
61,0.7846863792339969
62,0.09346841136614548
63,0.15959497160381808
64,0
65,0.6198861380418142
66,0.8619053153196968
67,0.6099592431386313
68,0
69,0.2388753315144122
70,0.8597862257891246
71,0.25668626728985056
72,0.32199887855185516
73,0.3641662683420721
74,0.7733948867519717
75,1
76,1
77,0.22591581536663818
78,0.2243685102131644
79,0
80,0.5018837908407052
81,0
82,0.06658536702394535
83,0.31041541738642664
84,0.5092660532063903
85,0.8181546891066769
86,0.894269460683519
87,0.35381107320388183
88,0.5842118266224864
89,0.6642617703477542
90,0.42343868086735326
91,0.28569152206182513
92,0.5466249504685395
93,0.1870488069123698
94,0.31880916292468753
95,0.7270778272052603
96,1
97,0.2399400691236503
98,0.3870355888252911
99,0.07168994784806682
100,0.6517072657126969
101,0.5111555093571997
102,0.16875517607186696
103,0.562422905370142
104,0.5230102908656457
105,0.1822629034564366
106,0.3738029289290751
107,0.47455159293732263
108,0.07414575060660245
109,0.4634863845552457
110,0.3043746765499781
111,0.11673402270132816
112,0.27727347215468323
113,0.016867781201697296
114,0
115,0.15477813328305923
116,0.8016510762770974
117,0.9572261233793371
118,0.6328557633360223
119,0.908717778159512
120,0.9222546796003973
121,1
122,0.546041181186835
123,0.39885460803906025
124,0.43303191105524685
125,0.03631334483623483
126,0.37165681501229686
127,0.6429883561531708
128,0.702279116643799
129,0.5120947813987735
130,0.7177974739670757
131,0.41463500604033376
132,0.5560757745636826
133,0.4926947015523896
134,1
135,0.41606672366460273
136,0.37810428818067043
137,0.029728173812230252
138,0.5678609152138235
139,0.3552914993133811
140,0.09456669151783137
141,0.0022411266962698573
142,0.4116832141743778
143,0.18811075528462784
144,0.1951377210352161
145,0.35315370188819095
146,0.2235313838058044
147,0.718264415661495
148,0.7813820966084802
149,0.30181654651959755
150,0
151,0.6194234700997678
152,0.6920055862930079
153,0.4539921757909995
154,0.4399074876970719
155,0.690562495986621
156,0.5236653135220211
157,0.40014292187160905
158,0.40139621416727667
159,0.8278198934504472
160,0.5042131470309362
161,0.14215417656633633
162,0.27952418479654506
163,0.38530972003936814
164,0.65779439177778
165,0.6602991771697999
166,0.3973205068210759
167,0.6219741941822897
168,0.06997791008816723
169,0.2211900428930922
170,0.11240127364794428
171,0.2870740544133722
172,0.5019334187110269
173,0.254715997179349
174,0.7250848128398277
175,0.6980177158117296
176,0.3504512192805608
177,0.22049321353435591
178,0.4474657177262832
179,0.8515604813231357
180,0.272888529102008
181,0.7624475195507207
182,0.5727696920434624
183,0.5333636602307812
184,0.6546273132165268
185,0.5338881238145766
186,0.722028731902439
187,0.09674401674005761
188,0
189,0.8310745565096536
190,1
191,0.42968217859665536
192,0.2749947829047833
193,0.30336136251687884
194,0.0983436295390131
195,0.3886243536406079
196,0.4547174526254346
197,0.17532967736323635
198,0.8159259199102715
199,0.22481126921044348
200,0.5865100011229513
201,0.2858793859680483
202,0.14802786109299515
203,0.2311491824189822
204,0.10431930313507709
205,0.6789662041597889
206,0.575396245841426
207,0.1879982649182016
208,0.9422101009885474
209,0.42986789733171427
210,0.3501236175497373
