Step,Value
0,0
1,0
2,0
3,0
4,0
5,0
6,0.2196107958832323
7,1
8,0
9,1
10,0.6941297371188808
11,0
12,0.5104619022571676
13,0
14,0.16020950731755557
15,0.45847879759139454
16,0.5783874962500656
17,0
18,0.3768398777643839
19,0
20,0
21,0
22,1
23,0
24,0
25,0.9966158769528062
26,1
27,0.36263450468579894
28,0.004937023859132528
29,0.24823845705751169
30,0
31,0
32,0.5727651327848438
33,0.4394240262111031
34,0.10755556147206913
35,0.6184892949461932
36,0
37,1
38,0.009313987195491369
39,0.9033613234758376
40,0.12967095126708383
41,0.1512243114411833
42,0.33011441797018026
43,0.6301636638695547
44,0
45,0.49439548481713347
46,0.8664216176424814
47,0.0551426384067466
48,0.5832448071208113
49,0.6261839054943183
50,0.06537438300641674
51,1
52,0.23749807576338378
53,0.21260816996296217
54,0.8587431188276282
55,0.9551832536449929
56,0
57,1
58,0.8945125366823796
59,0.35612528497974005
60,0.6682019434869283
61,0.6866202438871066
62,0.013405332371141276
63,0.4036155233328993
64,1
65,0.050530412925614776
66,0.08932016625739014
67,0
68,0.3101760598475286
69,0.2886275865092428
70,0.49415197992866755
71,0.5555620059822551
72,0.6303785672242003
73,0.4166494311016019
74,0.18778524021782983
75,0.45221778903946797
76,0
77,0.06886015474796348
78,0.2513808718114585
79,0.5292446171650385
80,0
81,0.19953327894733675
82,0
83,0.47377068304654324
84,0.4848079871499179
85,0.7009261712296436
86,0.2749773056669673
87,0.4273690635236822
88,1
89,0.050363824455748385
90,0.4384766257080167
91,0.33080487928607216
92,0.3126356682138588
93,0.6528197512301529
94,0.6115394909950822
95,0.5401414654923217
96,0.4914741953665561
97,0.3864329757895131
98,0.2562573664116137
99,0.020346785693458158
100,0.8600707394155591
101,0.9406372396345738
102,0.7129415639512461
103,0.43628227600846736
104,0.28639297430111965
105,0
106,0.7041618724167344
107,0.28812423919638086
108,0.22022207732001908
109,0.5194340010980768
110,0.21897492738233704
111,0.6415179272447572
112,0.6275796812441624
113,0.6879397429525855
114,0.6139510646959149
115,0.7928205235979778
116,1
117,0.3297527569035692
118,1
119,0.20023727074265618
120,0.8062656231224542
121,0.302207766690038
122,0.7429848434061108
123,1
124,1
125,0
126,1
127,0
128,0.6618367911513993
129,0
130,1
131,0
132,0.30704731865571155
133,0.5587752707684649
134,0
135,0.05896867637048775
136,0.42159845380319483
137,1
138,0.23475301335255316
139,0.18843412476150578
140,0.05280858923991538
141,0.4479034365713601
142,0.3768368059125803
143,0.5463585000236826
144,0.39520112145405595
145,0.1257536794245241
146,0.5665721031872913
147,0.20648904383182554
148,0
149,0.40118456762848587
150,0
151,0.5752358732620865
152,0.347448384206403
153,0.7808251177767912
154,0.6095562342576898
155,0.18007383028666124
156,0.6629276377360341
157,0.5182901433110224
158,0.38464222938273773
159,0
160,1
161,0.5785257187937239
162,0.2151185809241405
163,0.3796315400302407
164,0.7085102425184517
165,0.7626718935370443
166,0.6984955042600631
167,0.24061646814147641
168,0
169,0.8173502691948062
170,0.37733035296201745
171,0.527793715993564
172,0
173,0.519765030308202
174,0.2384067581232735
175,0.27170473422967845
176,0.7171933895123722
177,0.5572406254003642
178,0.44256379831635684
179,0.9563342250025622
180,0.39885176980933046
181,0.37305056425657934
182,0.507996455169084
183,0.4774232018626082
184,0.8766000095489128
185,0.27765286552484403
186,0.11390534685416542
187,0.5602996199465151
188,0.583474411594144
189,0.22651603893800076
190,0.3970642552960897
191,0.37917807873451204
192,0.17937927530570286
193,0.8393402448928706
194,0.33296208762159096
195,0.4442799929416529
196,0.6302842501438009
197,0.3900182693338732
198,0.09108739110104791
199,0.8910323544478767
200,0.2184956734349024
201,0.4483681360832996
202,0.93546978009921
203,0.06821196504915616
204,0.859972107473647
205,0.009852331145241866
206,0.023319112324352576
207,0.16852585679368703
208,0.3993985932704167
209,0.8094304158425678
210,0.8303846306240912
211,0.7122183667921039
212,0.35043738302465677
213,0.7108187441166592
214,0.4967900090107302
215,0.21325024506058254
216,0.07366260857744522
217,0.5538150318915188
218,0.15472223968929844
219,0
220,0.6009140816656485
221,0.7855752324064558
222,0.12828467763132512
223,1
224,1
225,0.4168266681604317
226,0.51256465859937
227,0.31232131295131926
228,0.6493049477808407
