Step,Value
0,0
1,0
2,0
3,0
4,0
5,0
6,0.031372970840461756
7,0.2150589073425097
8,0.16561094615478583
9,0
10,0.15845393396403035
11,0.15216819752346378
12,0.031418294748573494
13,0
14,0.013358420389684156
15,0
16,0.262434306567508
17,0.08532608648555418
18,0.2420146326975008
19,0.14409370871424987
20,0.1606129571643362
21,0.11951226505651413
22,0.14611126941998598
23,0.1028732122199244
24,0.09579216646710831
25,0.20895840821226241
26,0.11159966530249044
27,0.07205809826098797
28,0.046387682140015984
29,0.18441216087471668
30,0
31,0.25803968008419476
32,0.06074759441493738
33,0
34,0.07571241218419311
35,0.03230241981290649
36,0.023878151726671182
37,0.0728775554243879
38,0
39,0.030809863660629544
40,0.06262723288925953
41,0.15533413925341188
42,0.034752227649802014
43,0.11773188425671466
44,0.07251717164660931
45,0.0732479659574371
46,0.014029004843462034
47,0
48,0.057913576404579614
49,0.2234881662020083
50,0.09562172330309893
51,0.15644160877839397
52,0.07978719969210257
53,0.13199387252434336
54,0
55,0.019849373755000954
56,0.014320472017640085
57,0.08803850568153648
58,0
59,0.010122272116423803
60,0.04941065623093266
61,0.06961340604046518
62,0.15842572564713675
63,0.048716128471365416
64,0.03642317789613736
65,0.030949476353805516
66,0.0816596207373721
67,0.1074217117112829
68,0
69,0.08951940160228578
70,0.11380285273447177
71,0.10884870896543253
72,0.04281213498347747
73,0.08621476344925494
74,0.04966501306726301
75,0.06528999575482297
76,0.0629162921314631
77,0.09838859350714824
78,0.0796628250446153
79,0.05771245298684058
80,0.19624729896456128
81,0.02443115916086991
82,0.15838577351206307
83,0.08265400065359085
84,0.10073733499878412
85,0.08769640480285079
86,0.06808071215865974
87,0.07760280769302208
88,0.17456907451475334
89,0.09290155937977085
90,0.007838928144086488
91,0.06075309670203688
92,0.07220222464436055
93,0.033012911152271895
94,0.03339675902094674
95,0
96,0.04315774606806888
97,0.05695603753839218
98,0.03542863348410241
99,0.07766754395582476
100,0.009097254020827283
101,0.05898171643341388
102,0.0663931086276689
103,0.016811133133513678
104,0
105,0.001494548880692781
106,0.020334226396176658
107,0.07106244972386921
108,0.011666759439619034
109,0.050175363506317905
110,0.04536902056498948
111,0.11176227777035197
112,0.0669854505921339
113,0.0824196865225767
114,0.010648106719969963
115,0.09225054880628336
116,0.022877742533947032
117,0.037910047378632794
118,0.08964214616394661
119,0.05785584053048831
120,0.07057015139703782
121,0.10010815814330976
122,0.06232393425780458
123,0
124,0.056125938942849785
125,0.03343276330596445
126,0.160333581893217
127,0.15392245861746012
128,0.055862141959649336
129,0.0489758132727115
130,0.005521328073172294
131,0.09597855839086411
132,0.11611893299080067
133,0.10662321519284024
134,0.11632054379298573
135,0.07567277017093843
136,0.02254778574677696
137,0.07563743363856223
138,0.02187379489922936
139,0.07559953776036321
140,0.11386614110498205
141,0.06009173305025184
142,0.1118334506353833
143,0.16711846273539277
144,0.09172783880006696
145,0.04542898642874893
146,0.050363214444322346
147,0.11302187877751535
148,0.0889838544630902
149,0.04380085007065804
150,0.11810702695023456
151,0.1253500153931012
152,0.0776905908683937
153,0.05712407270164199
154,0.018908756552707517
155,0.07079613892790115
156,0.16128926160229473
157,0
158,0.08482100737386189
159,0.08467610793841351
160,0.02804729164356279
161,0.06675747851418667
162,0.017878271944466007
163,0
164,0.1318834423919948
165,0.05154074567090794
166,0.07750196280460497
167,0.04257441941578832
168,0.054334064061292375
169,0.09589037374608089
170,0.09775232292421454
171,0.06043434664198488
172,0.05122669265620283
173,0.013551745424432271
174,0.09693991309357064
175,0.11576869641977638
176,0.05073597394521279
177,0.07612786935628924
178,0.08146055668492869
179,0.04583306151723088
180,0.0968385468305103
181,0.03606588675949396
182,0.06406325865467055
183,0.036751809508296485
184,0.013544391701145742
185,0.09629560337416698
186,0.040878517572024764
187,0.045381670951370134
188,0.04685513979149225
189,0.09052648897918447
190,0.08099235028974583
191,0.08019121385793326
192,0.03456657995823298
193,0.06053888274456165
194,0.056009007675598244
195,0.06760672980873794
196,0.07273897335879376
197,0.05593444485986032
198,0.0210844562975816
199,0.03256224714337819
200,0.15701177920850484
201,0.07337962973793
202,0.09487265739068507
203,0.040855466810956864
204,0.0798420687114435
205,0.018483314225597902
206,0.03414754554529731
