Wall time,Step,Value
1706366140.836086,0,0.10000000149011612
1706366151.1730702,10,0.34040001034736633
1706366162.7402089,20,0.5054000020027161
1706366171.035063,30,0.626800000667572
1706366179.918752,40,0.6597999930381775
1706366189.0566468,50,0.7394000291824341
1706366197.9346151,60,0.7257000207901001
1706366206.938179,70,0.7152000069618225
1706366216.543634,80,0.7538000345230103
1706366225.0173702,90,0.7562999725341797
1706366233.055286,100,0.781000018119812
1706366243.013719,110,0.7457000017166138
1706366252.245641,120,0.7487000226974487
1706366261.550881,130,0.7441999912261963
1706366270.234765,140,0.7718000411987305
1706366279.6218581,150,0.8033000230789185
1706366288.319958,160,0.7976999878883362
1706366297.518603,170,0.760200023651123
1706366305.981492,180,0.7836999893188477
1706366313.93767,190,0.729200005531311
1706366322.9754891,200,0.7914999723434448
1706366332.045755,210,0.7157999873161316
1706366341.22195,220,0.8083000183105469
1706366350.164685,230,0.8032000064849854
1706366358.488239,240,0.8062000274658203
1706366367.755598,250,0.7950999736785889
1706366377.245196,260,0.7976000308990479
1706366386.618151,270,0.7803000211715698
1706366395.804823,280,0.7982000112533569
1706366405.051357,290,0.8059000372886658
1706366414.182025,300,0.8134999871253967
1706366423.6107929,310,0.7698000073432922
1706366432.961081,320,0.8199999928474426
1706366441.574348,330,0.8003000020980835
1706366450.976149,340,0.7894999980926514
1706366459.1397738,350,0.7899999618530273
1706366468.193335,360,0.8345999717712402
1706366477.145427,370,0.7638000249862671
1706366486.656723,380,0.8126000165939331
1706366494.688769,390,0.8348000049591064
1706366502.8422909,400,0.8023999929428101
1706366511.873504,410,0.819100022315979
1706366521.0870981,420,0.8575999736785889
1706366530.607017,430,0.7875999808311462
1706366539.339372,440,0.8021000027656555
1706366547.9612958,450,0.748199999332428
1706366557.6247308,460,0.8154000043869019
1706366566.047673,470,0.8625999689102173
1706366573.8317828,480,0.8483999967575073
1706366582.860126,490,0.8087999820709229
1706366591.360729,500,0.8109999895095825
1706366599.52701,510,0.8152999877929688
1706366609.513559,520,0.7842000126838684
1706366618.294421,530,0.8431000113487244
1706366627.7743611,540,0.7660999894142151
1706366636.704229,550,0.8118000030517578
1706366645.7757518,560,0.8069999814033508
1706366654.449375,570,0.8432999849319458
1706366662.9280372,580,0.8216999769210815
1706366672.1649852,590,0.7250999808311462
1706366680.280401,600,0.8223000168800354
1706366688.092423,610,0.7653000354766846
1706366696.9456792,620,0.8131999969482422
1706366706.295008,630,0.8230999708175659
1706366715.2115011,640,0.8108000159263611
1706366723.746259,650,0.8202999830245972
1706366732.561454,660,0.8202000260353088
1706366740.863074,670,0.7735000252723694
1706366750.046967,680,0.823199987411499
1706366759.4297569,690,0.8312000036239624
1706366768.111329,700,0.786899983882904
1706366776.190015,710,0.8248999714851379
1706366785.6976378,720,0.8650000095367432
1706366794.5141492,730,0.8289999961853027
1706366804.072365,740,0.8522000312805176
1706366812.625823,750,0.8141999840736389
1706366821.0303712,760,0.8260999917984009
1706366828.795912,770,0.8590999841690063
1706366838.295615,780,0.8428999781608582
1706366846.896359,790,0.8525000214576721
1706366855.0993059,800,0.8489000201225281
1706366863.183106,810,0.8414000272750854
1706366873.103772,820,0.7245000004768372
1706366882.2413461,830,0.8464000225067139
1706366890.5531142,840,0.8432999849319458
1706366899.7627351,850,0.8385999798774719
1706366908.9795341,860,0.8361999988555908
1706366916.980444,870,0.84170001745224
1706366925.581366,880,0.8629999756813049
1706366935.231501,890,0.7979999780654907
1706366945.265484,900,0.8533999919891357
1706366953.798021,910,0.8187999725341797
1706366962.151474,920,0.8212000131607056
1706366971.0250628,930,0.8665000200271606
1706366980.115027,940,0.8141999840736389
1706366989.3851671,950,0.8199999928474426
1706366997.054622,960,0.8575999736785889
1706367005.715009,970,0.8237999677658081
1706367014.931961,980,0.8230999708175659
1706367023.0063832,990,0.8201000094413757
1706367031.3543339,999,0.8446000218391418
