Wall time,Step,Value
1706487075.0059352,0,0.11142577975988388
1706487093.0795288,10,0.09765625
1706487109.894915,20,0.16425780951976776
1706487127.5135672,30,0.15742187201976776
1706487145.001546,40,0.1552734375
1706487160.8486755,50,0.1845703125
1706487176.6795275,60,0.15419921278953552
1706487192.327085,70,0.17529296875
1706487208.2725492,80,0.2554687559604645
1706487224.2581496,90,0.21171875298023224
1706487239.6601932,100,0.23505859076976776
1706487255.5194867,110,0.22119140625
1706487271.1024349,120,0.2197265625
1706487286.7343473,130,0.24394531548023224
1706487302.8297234,140,0.24716797471046448
1706487318.2855966,150,0.3047851622104645
1706487333.646983,160,0.23212890326976776
1706487349.3292506,170,0.30732423067092896
1706487364.5176148,180,0.30634766817092896
1706487379.9338112,190,0.2710937559604645
1706487394.9786472,200,0.2862304747104645
1706487410.3208897,210,0.2940429747104645
1706487425.745656,220,0.287109375
1706487441.2353,230,0.29023438692092896
1706487472.9300904,250,0.26494139432907104
1706487488.4075305,260,0.2713867127895355
1706487504.1653633,270,0.3451171815395355
1706487519.357094,280,0.34443360567092896
1706487534.8283265,290,0.34941405057907104
1706487550.7041736,300,0.37841796875
1706487566.531485,310,0.3783203065395355
1706487582.3831072,320,0.26640623807907104
1706487598.4381068,330,0.36474609375
1706487613.821665,340,0.3084960877895355
1706487629.4960625,350,0.33662110567092896
1706487645.4650192,360,0.29951173067092896
1706487662.670232,370,0.3700195252895355
1706487678.1760292,380,0.37236326932907104
1706487694.0578868,390,0.4310546815395355
1706487709.9733703,400,0.3775390684604645
1706487725.8705611,410,0.39042967557907104
1706487741.2486997,420,0.38261717557907104
1706487756.9617913,430,0.3539062440395355
1706487772.2843578,440,0.43281251192092896
1706487787.7355902,450,0.36201173067092896
1706487803.2859082,460,0.42138671875
1706487819.30216,470,0.4022460877895355
1706487835.486695,480,0.3895507752895355
1706487851.5115387,490,0.37480467557907104
1706487867.0296512,500,0.4292968809604645
1706487882.6234164,510,0.40449219942092896
1706487898.1159182,520,0.34160155057907104
1706487913.5496354,530,0.39814454317092896
1706487929.642734,540,0.39091795682907104
1706487945.6590347,550,0.4251953065395355
1706487961.4088707,560,0.39404296875
1706487977.2803397,570,0.44501954317092896
1706487993.0344238,580,0.39570313692092896
1706488009.0678012,590,0.3431640565395355
1706488024.5348902,600,0.43476563692092896
1706488040.1489658,610,0.4892578125
1706488055.5228078,620,0.40703123807907104
1706488071.0257032,630,0.44257813692092896
1706488086.5330098,640,0.47041016817092896
1706488102.3472533,650,0.4390625059604645
1706488117.8287385,660,0.36884766817092896
1706488133.3840697,670,0.4398437440395355
1706488148.9815161,680,0.39814454317092896
1706488164.506403,690,0.538867175579071
1706488179.9540715,700,0.43505859375
1706488195.7649963,710,0.43212890625
1706488211.4885817,720,0.48662108182907104
1706488227.4700031,730,0.48310548067092896
1706488243.0928805,740,0.49628907442092896
1706488259.1363697,750,0.39765626192092896
1706488275.074066,760,0.529296875
1706488291.3761182,770,0.4388671815395355
1706488307.4562845,780,0.49150389432907104
1706488323.0077722,790,0.4825195372104645
1706488338.740573,800,0.4730468690395355
1706488354.5388153,810,0.4759765565395355
1706488370.0951288,820,0.5083984136581421
1706488385.68383,830,0.447265625
1706488401.2468889,840,0.49638670682907104
1706488416.6158814,850,0.48759764432907104
1706488432.9498246,860,0.49951171875
1706488449.0476582,870,0.48955076932907104
1706488464.8375373,880,0.5048828125
1706488480.9024963,890,0.4869140684604645
1706488496.3569467,900,0.5013672113418579
1706488511.8205621,910,0.44462889432907104
1706488527.4142404,920,0.5068359375
1706488542.6530185,930,0.4837890565395355
1706488557.5028956,940,0.552441418170929
1706488572.7769666,950,0.505664050579071
1706488588.064012,960,0.5174804925918579
1706488603.9576707,970,0.533886730670929
1706488619.490835,980,0.4925781190395355
1706488635.3303318,990,0.47001951932907104
1706488651.5676491,1000,0.5584961175918579
1706488667.0531316,1010,0.45556640625
1706488682.6252544,1020,0.527539074420929
1706488698.3072925,1030,0.5054687261581421
1706488713.9480262,1040,0.509570300579071
1706488729.800717,1050,0.5107421875
1706488746.0792544,1060,0.5171874761581421
1706488761.6270378,1070,0.49150389432907104
1706488777.2243423,1080,0.48466795682907104
1706488792.8162775,1090,0.4488281309604645
1706488809.2413383,1100,0.508007824420929
1706488824.962614,1110,0.533203125
1706488840.8491473,1120,0.542285144329071
1706488857.5217342,1130,0.48173826932907104
1706488873.3153298,1140,0.55126953125
1706488889.1952968,1150,0.592968761920929
1706488904.8253353,1160,0.529296875
1706488920.771986,1170,0.5277343988418579
1706488936.283611,1180,0.526660144329071
1706488952.0113325,1190,0.4989257752895355
1706488968.6343255,1200,0.5262695550918579
1706488984.5081456,1210,0.579394519329071
1706489000.5855258,1220,0.532031238079071
1706489017.7155938,1230,0.43115234375
1706489033.7701166,1240,0.51904296875
1706489049.4695215,1250,0.5814453363418579
1706489065.1133254,1260,0.594531238079071
1706489080.5047672,1270,0.548535168170929
1706489095.7305045,1280,0.549121081829071
1706489111.5210316,1290,0.580273449420929
1706489127.404127,1300,0.5624023675918579
1706489143.2370048,1310,0.5546875
1706489158.950968,1320,0.57666015625
1706489175.0394642,1330,0.58251953125
1706489191.0857525,1340,0.5591796636581421
1706489206.6295106,1350,0.557324230670929
1706489222.5327969,1360,0.537890613079071
1706489239.0040069,1370,0.5455077886581421
1706489254.6825678,1380,0.585644543170929
1706489270.3765726,1390,0.6244140863418579
1706489286.7285533,1400,0.621874988079071
1706489303.0917397,1410,0.563281238079071
1706489319.1676314,1420,0.5782226324081421
1706489334.5261562,1430,0.604785144329071
1706489350.0817585,1440,0.590039074420929
1706489365.8056142,1450,0.5289062261581421
1706489381.2421694,1460,0.5638672113418579
1706489397.5161848,1470,0.610058605670929
1706489413.9632626,1480,0.581250011920929
1706489430.2916074,1490,0.6172851324081421
1706489448.537031,1500,0.5484374761581421
1706489466.6936061,1510,0.58154296875
1706489482.3600051,1520,0.587597668170929
