Wall time,Step,Value
1706505409.5749505,0,0.10205078125
1706505428.0601647,10,0.09765625
1706505444.8030598,20,0.15097656846046448
1706505461.867833,30,0.1845703125
1706505478.8683457,40,0.14384765923023224
1706505495.4198132,50,0.22431640326976776
1706505512.0353787,60,0.21835938096046448
1706505528.7861536,70,0.17519530653953552
1706505545.0443764,80,0.20126953721046448
1706505561.7221851,90,0.22617188096046448
1706505578.2559752,100,0.25615233182907104
1706505594.8770776,110,0.26298826932907104
1706505611.1785102,120,0.24072265625
1706505628.0771127,130,0.29638671875
1706505644.74541,140,0.3046875
1706505661.2613316,150,0.2939453125
1706505677.6973975,160,0.28730469942092896
1706505694.9374945,170,0.3350585997104645
1706505711.6910818,180,0.3280273377895355
1706505728.6085253,190,0.3172851502895355
1706505745.2756448,200,0.3871093690395355
1706505762.687579,210,0.31025391817092896
1706505779.5705626,220,0.38408201932907104
1706505797.4267998,230,0.3370117247104645
1706505831.935686,250,0.3203125
1706505849.4537342,260,0.34814453125
1706505866.2582061,270,0.42578125
1706505883.158756,280,0.3033203184604645
1706505899.9399686,290,0.38945311307907104
1706505916.7800884,300,0.41132813692092896
1706505933.8655572,310,0.3666015565395355
1706505950.7629406,320,0.3643554747104645
1706505967.8377485,330,0.45673829317092896
1706505985.219742,340,0.34785157442092896
1706506002.8335974,350,0.43720704317092896
1706506019.8563056,360,0.4374023377895355
1706506036.639585,370,0.4344726502895355
1706506053.4742048,380,0.3975585997104645
1706506070.3113077,390,0.35566407442092896
1706506086.9865174,400,0.4317382872104645
1706506104.250214,410,0.46416014432907104
1706506121.4545364,420,0.45703125
1706506138.9513483,430,0.37529295682907104
1706506155.625639,440,0.36767578125
1706506172.5823255,450,0.45361328125
1706506189.223737,460,0.38935548067092896
1706506206.4699633,470,0.41874998807907104
1706506223.7597477,480,0.4627929627895355
1706506241.0668254,490,0.47685545682907104
1706506258.1642232,500,0.4501953125
1706506274.7728462,510,0.44951170682907104
1706506291.7172742,520,0.44560545682907104
1706506308.4098852,530,0.47929686307907104
1706506325.6664624,540,0.5337890386581421
1706506342.3796337,550,0.4964843690395355
1706506359.4182916,560,0.48046875
1706506376.7177932,570,0.4852539002895355
1706506393.398165,580,0.46728515625
1706506410.7526455,590,0.5494140386581421
1706506427.7147372,600,0.5030273199081421
1706506444.653714,610,0.4781250059604645
1706506461.6037526,620,0.5125976800918579
1706506478.3503678,630,0.500781238079071
1706506495.477411,640,0.4920898377895355
1706506511.9566576,650,0.45585936307907104
1706506529.0554907,660,0.508593738079071
1706506545.999662,670,0.560253918170929
1706506563.2431927,680,0.508007824420929
1706506580.1789289,690,0.540234386920929
1706506597.407237,700,0.48554688692092896
1706506614.7102776,710,0.522656261920929
1706506631.7670367,720,0.54931640625
1706506648.4241536,730,0.555468738079071
1706506665.1922,740,0.522656261920929
1706506682.375503,750,0.4737304747104645
1706506699.5850058,760,0.543652355670929
1706506716.510585,770,0.533203125
1706506733.6298397,780,0.5674804449081421
1706506750.702891,790,0.5721679925918579
1706506767.405604,800,0.548535168170929
1706506783.6536586,810,0.5376952886581421
1706506802.9858146,820,0.539746105670929
1706506821.8496535,830,0.53125
1706506840.6395974,840,0.568652331829071
1706506859.404396,850,0.5196288824081421
1706506878.8903475,860,0.5810546875
1706506897.9643712,870,0.4952148497104645
1706506915.3665848,880,0.552441418170929
1706506932.4874332,890,0.528613269329071
1706506949.5467312,900,0.5995117425918579
1706506966.3162615,910,0.523730456829071
1706506982.8980412,920,0.5726562738418579
1706506999.8804622,930,0.566113293170929
1706507016.7324588,940,0.565722644329071
1706507033.4818883,950,0.5538085699081421
1706507049.630291,960,0.560253918170929
1706507066.6880658,970,0.5697265863418579
1706507083.885255,980,0.559765636920929
1706507101.3683028,990,0.558300793170929
1706507118.2765052,1000,0.6083984375
1706507135.2984867,1010,0.583203136920929
1706507152.4698358,1020,0.555371105670929
1706507169.7117174,1030,0.579882800579071
1706507186.7389798,1040,0.6185547113418579
1706507203.615013,1050,0.64453125
1706507220.8331056,1060,0.6259765625
1706507237.874853,1070,0.52392578125
1706507254.410959,1080,0.5962890386581421
1706507271.833707,1090,0.5634765625
1706507288.4164243,1100,0.5982421636581421
1706507305.415643,1110,0.6041015386581421
1706507322.5969822,1120,0.585742175579071
1706507339.4718304,1130,0.6185547113418579
1706507355.8299472,1140,0.5992187261581421
1706507372.638012,1150,0.616503894329071
1706507389.251921,1160,0.5899413824081421
1706507406.3197546,1170,0.596875011920929
1706507422.8866808,1180,0.587695300579071
1706507439.672862,1190,0.6195312738418579
1706507456.581609,1200,0.6177734136581421
1706507473.5949934,1210,0.610546886920929
1706507490.30026,1220,0.535937488079071
1706507507.2344065,1230,0.5921875238418579
1706507524.1622927,1240,0.6249023675918579
1706507540.7040277,1250,0.5853515863418579
1706507557.512353,1260,0.621289074420929
1706507574.473666,1270,0.6576172113418579
1706507591.5925574,1280,0.549121081829071
1706507608.6983783,1290,0.593554675579071
1706507625.527842,1300,0.604296863079071
1706507642.0905042,1310,0.6587890386581421
1706507658.7198305,1320,0.6280273199081421
1706507675.4874213,1330,0.5829101800918579
1706507692.6710448,1340,0.65234375
1706507709.8116708,1350,0.6298828125
1706507726.8673453,1360,0.6591796875
1706507744.3611765,1370,0.592480480670929
1706507761.4919438,1380,0.5684570074081421
1706507778.9451277,1390,0.642578125
1706507795.9286,1400,0.6543945074081421
1706507813.1529264,1410,0.63330078125
1706507830.5327725,1420,0.6451171636581421
1706507847.1766212,1430,0.62744140625
1706507864.70904,1440,0.637890636920929
1706507881.8860385,1450,0.605175793170929
1706507899.143543,1460,0.6240234375
1706507916.092142,1470,0.6019531488418579
1706507932.9456477,1480,0.656542956829071
1706507950.0661297,1490,0.647656261920929
1706507966.7658324,1500,0.6455078125
1706507983.6123674,1510,0.678515613079071
1706508000.2201207,1520,0.656054675579071
1706508016.7443097,1530,0.668652355670929
1706508034.14703,1540,0.6429687738418579
1706508050.6999724,1550,0.645214855670929
1706508067.5715966,1560,0.699414074420929
1706508084.6998568,1570,0.61328125
1706508101.5068135,1580,0.672167956829071
1706508118.64374,1590,0.651074230670929
1706508136.156192,1600,0.671875
1706508153.417719,1610,0.6070312261581421
1706508170.2570555,1620,0.657031238079071
1706508187.4556067,1630,0.6768554449081421
1706508204.1407475,1640,0.6661132574081421
1706508221.122297,1650,0.699511706829071
1706508238.3633287,1660,0.677050769329071
1706508254.4302568,1670,0.6517578363418579
1706508270.655065,1680,0.6705077886581421
1706508287.8024027,1690,0.646777331829071
1706508304.4086175,1700,0.6666015386581421
1706508320.7535353,1710,0.6021484136581421
1706508337.5749116,1720,0.638671875
1706508354.1455164,1730,0.63916015625
1706508371.4392953,1740,0.6431640386581421
1706508388.622599,1750,0.692675769329071
1706508405.7236912,1760,0.6786133050918579
1706508422.5070891,1770,0.6954101324081421
1706508439.1945896,1780,0.68798828125
1706508456.2906642,1790,0.679492175579071
1706508473.303206,1800,0.6820312738418579
1706508490.4530525,1810,0.638378918170929
1706508508.1876688,1820,0.618457019329071
1706508526.1416852,1830,0.6739257574081421
1706508543.719506,1840,0.658984363079071
1706508560.7309403,1850,0.6572265625
1706508578.0621588,1860,0.6646484136581421
1706508595.2919805,1870,0.6756836175918579
1706508612.3809993,1880,0.664355456829071
1706508629.172808,1890,0.6416991949081421
1706508646.1774647,1900,0.6524413824081421
1706508662.8685107,1910,0.676074206829071
1706508680.015275,1920,0.6919921636581421
1706508697.1120174,1930,0.6646484136581421
1706508713.7523882,1940,0.6758788824081421
1706508731.139234,1950,0.6954101324081421
1706508748.4603336,1960,0.604687511920929
1706508765.3874352,1970,0.660839855670929
1706508782.2119248,1980,0.67529296875
1706508799.6878746,1990,0.6865234375
1706508817.07023,2000,0.702929675579071
1706508834.1747437,2010,0.6639648675918579
1706508850.9820337,2020,0.720898449420929
1706508868.0955942,2030,0.6983398199081421
1706508885.1752017,2040,0.682812511920929
1706508902.1226676,2050,0.6485351324081421
1706508918.8366838,2060,0.6014648675918579
1706508935.3625257,2070,0.706250011920929
1706508952.4148304,2080,0.712109386920929
1706508970.4096937,2090,0.710644543170929
1706508987.3525383,2100,0.692187488079071
1706509004.6022496,2110,0.7286132574081421
1706509021.4764178,2120,0.6595703363418579
1706509039.0527263,2130,0.673144519329071
1706509056.053776,2140,0.6996093988418579
1706509073.6350067,2150,0.6943359375
1706509090.6099858,2160,0.716796875
1706509107.8853493,2170,0.6866210699081421
1706509125.2009494,2180,0.720898449420929
1706509141.800212,2190,0.6864258050918579
1706509159.2262764,2200,0.689160168170929
1706509176.412312,2210,0.728320300579071
1706509193.5924215,2220,0.72412109375
1706509210.5579793,2230,0.7040039300918579
1706509227.5853803,2240,0.6826171875
1706509244.9017155,2250,0.632617175579071
1706509261.6904082,2260,0.697460949420929
1706509278.6052072,2270,0.702929675579071
1706509295.8515174,2280,0.696582019329071
1706509313.0657678,2290,0.7000976800918579
1706509330.4377027,2300,0.708691418170929
1706509347.5439243,2310,0.682421863079071
1706509364.262453,2320,0.7095702886581421
1706509381.520444,2330,0.7127929925918579
1706509398.853573,2340,0.7030273675918579
1706509416.0340724,2350,0.6986328363418579
1706509433.1859362,2360,0.7254883050918579
1706509450.4638288,2370,0.708984375
1706509467.5949726,2380,0.716796875
1706509484.9723935,2390,0.70068359375
1706509501.9794574,2400,0.7191406488418579
1706509518.6888502,2410,0.6929687261581421
1706509535.3276217,2420,0.720996081829071
1706509552.42077,2430,0.7186523675918579
1706509569.5414555,2440,0.6993163824081421
1706509586.4777162,2450,0.688183605670929
1706509603.7576761,2460,0.595410168170929
1706509620.4558365,2470,0.7369140386581421
1706509637.006424,2480,0.647167980670929
1706509653.7567706,2490,0.724414050579071
1706509670.7998097,2500,0.693066418170929
1706509687.882077,2510,0.69873046875
1706509704.6658,2520,0.671582043170929
1706509721.9626467,2530,0.7044922113418579
1706509739.8822787,2540,0.7166992425918579
1706509757.164875,2550,0.6866210699081421
1706509773.9747531,2560,0.7188476324081421
1706509791.921508,2570,0.721484363079071
1706509809.0749388,2580,0.724316418170929
1706509826.4914694,2590,0.6973632574081421
1706509844.2933648,2600,0.66552734375
1706509862.0045004,2610,0.7435547113418579
1706509878.6831567,2620,0.720898449420929
1706509896.346989,2630,0.68994140625
1706509913.0396647,2640,0.6805664300918579
1706509930.6601462,2650,0.736035168170929
1706509947.8619218,2660,0.7447265386581421
1706509965.4057527,2670,0.7535156011581421
1706509982.2146974,2680,0.6625000238418579
1706509999.1687655,2690,0.6841796636581421
1706510016.2871225,2700,0.7032226324081421
1706510033.6463122,2710,0.7210937738418579
1706510051.0436409,2720,0.72802734375
1706510068.2798789,2730,0.714062511920929
1706510085.4837942,2740,0.7027343511581421
1706510102.6348667,2750,0.750292956829071
1706510119.3828993,2760,0.690625011920929
1706510136.3407962,2770,0.6982421875
1706510153.5571418,2780,0.7099609375
1706510170.8408403,2790,0.6943359375
1706510188.1102598,2800,0.720898449420929
1706510205.1842115,2810,0.7333984375
1706510222.450773,2820,0.7510741949081421
1706510239.7275164,2830,0.741992175579071
1706510257.1152139,2840,0.7431640625
1706510273.812361,2850,0.7177734375
1706510290.4016125,2860,0.7484375238418579
1706510307.3764439,2870,0.7020508050918579
1706510324.5742953,2880,0.725781261920929
1706510341.3754933,2890,0.74072265625
1706510358.4957285,2900,0.678027331829071
1706510375.395319,2910,0.7430664300918579
1706510392.1675997,2920,0.7071288824081421
1706510409.4221203,2930,0.688281238079071
1706510426.9900272,2940,0.7113281488418579
1706510443.9877455,2950,0.722460925579071
1706510460.8918679,2960,0.715624988079071
1706510477.837655,2970,0.7310546636581421
1706510494.834217,2980,0.740234375
1706510511.8636997,2990,0.7393554449081421
1706510529.4050086,3000,0.7118164300918579
1706510546.129326,3010,0.7099609375
1706510563.3000703,3020,0.7157226800918579
1706510580.5875146,3030,0.73193359375
1706510598.0005414,3040,0.7508789300918579
1706510615.148892,3050,0.7349609136581421
1706510632.3240886,3060,0.707226574420929
1706510649.2421362,3070,0.7166992425918579
1706510666.4908497,3080,0.7271484136581421
1706510683.2169921,3090,0.7291015386581421
1706510700.3976688,3100,0.741015613079071
1706510718.0622246,3110,0.74560546875
1706510734.5923183,3120,0.6869140863418579
1706510751.2855651,3130,0.7247070074081421
1706510768.6794596,3140,0.759570300579071
1706510785.4604588,3150,0.731152355670929
1706510802.868367,3160,0.709277331829071
1706510820.5121047,3170,0.723828136920929
1706510837.924299,3180,0.74169921875
1706510855.2676597,3190,0.722460925579071
1706510871.9343622,3200,0.6947265863418579
1706510888.7305675,3210,0.7373046875
1706510905.1002946,3220,0.739453136920929
1706510922.3288817,3230,0.75048828125
1706510939.4604003,3240,0.7216796875
1706510956.2465234,3250,0.73974609375
1706510973.306404,3260,0.6104491949081421
1706510990.1805763,3270,0.741015613079071
1706511006.9786124,3280,0.708691418170929
1706511024.2185845,3290,0.72802734375
1706511041.327955,3300,0.699902355670929
1706511058.4768262,3310,0.73828125
1706511074.6140597,3320,0.72900390625
1706511091.7637346,3330,0.74072265625
1706511108.6640687,3340,0.6854492425918579
1706511125.942577,3350,0.7074218988418579
1706511142.3091905,3360,0.744335949420929
1706511159.2016046,3370,0.720996081829071
1706511175.5366693,3380,0.6919921636581421
1706511192.5285046,3390,0.7314453125
1706511209.1504254,3400,0.748046875
1706511225.8456924,3410,0.7362304925918579
1706511242.8370235,3420,0.7586914300918579
1706511259.8524418,3430,0.73388671875
1706511276.63683,3440,0.7372070550918579
1706511293.5679867,3450,0.736132800579071
1706511310.2919703,3460,0.76318359375
1706511327.3572037,3470,0.728808581829071
1706511344.580443,3480,0.754101574420929
1706511361.6543713,3490,0.74267578125
1706511378.4259787,3500,0.710644543170929
1706511395.1181202,3510,0.7393554449081421
1706511411.4784575,3520,0.711718738079071
1706511428.1698632,3530,0.7333008050918579
1706511444.964716,3540,0.759570300579071
1706511462.329717,3550,0.7342773675918579
1706511479.42058,3560,0.7520507574081421
1706511496.8044524,3570,0.7529296875
1706511514.1904619,3580,0.75146484375
1706511530.5859704,3590,0.741015613079071
1706511547.4633818,3600,0.7411133050918579
1706511563.822428,3610,0.724414050579071
1706511580.9811704,3620,0.716992199420929
1706511597.9123015,3630,0.7608398199081421
1706511616.5562723,3640,0.762011706829071
1706511633.8780243,3650,0.7470703125
1706511650.7814193,3660,0.701171875
1706511667.334368,3670,0.7642577886581421
1706511684.7940512,3680,0.7295898199081421
1706511702.2476616,3690,0.7197265625
1706511719.5671349,3700,0.750292956829071
1706511736.6178162,3710,0.7383788824081421
1706511753.5528958,3720,0.7518554925918579
1706511770.1531096,3730,0.6844726800918579
1706511787.1940238,3740,0.7427734136581421
1706511804.1650279,3750,0.746289074420929
1706511820.9251113,3760,0.755859375
1706511838.3230042,3770,0.73828125
1706511855.0687466,3780,0.744335949420929
1706511871.7824311,3790,0.741406261920929
1706511889.3183298,3800,0.7586914300918579
1706511906.1895258,3810,0.7713867425918579
1706511923.4055629,3820,0.753222644329071
1706511940.3599727,3830,0.7459961175918579
1706511957.8647177,3840,0.7383788824081421
1706511974.5740561,3850,0.7412109375
1706511991.6751301,3860,0.7447265386581421
1706512008.2694814,3870,0.7372070550918579
1706512024.8511422,3880,0.7035156488418579
1706512041.52366,3890,0.7420898675918579
1706512058.258651,3900,0.709277331829071
1706512074.6280246,3910,0.683886706829071
1706512091.5210059,3920,0.737011730670929
1706512108.1914675,3930,0.75634765625
1706512125.5609565,3940,0.763671875
1706512142.5909386,3950,0.7489258050918579
1706512159.7805889,3960,0.740917980670929
1706512176.253708,3970,0.7489258050918579
1706512193.1664681,3980,0.759472668170929
1706512209.5777493,3990,0.760449230670929
1706512227.2109094,4000,0.705078125
1706512244.1093857,4010,0.710742175579071
1706512260.714987,4020,0.725390613079071
1706512277.4525094,4030,0.7574218511581421
1706512294.340791,4040,0.752148449420929
1706512311.4183517,4050,0.7452148199081421
1706512328.300058,4060,0.73291015625
1706512345.4269643,4070,0.739453136920929
1706512363.0441005,4080,0.6993163824081421
1706512379.119849,4090,0.7393554449081421
1706512395.09556,4100,0.763671875
1706512411.2705297,4110,0.762499988079071
1706512427.200685,4120,0.75439453125
1706512443.6256533,4130,0.74951171875
1706512460.5985224,4140,0.738476574420929
1706512476.6123142,4150,0.72802734375
1706512493.5264802,4160,0.707226574420929
1706512510.5882957,4170,0.7669922113418579
1706512527.9719195,4180,0.75048828125
1706512544.7483606,4190,0.725781261920929
1706512561.932151,4200,0.7548828125
1706512579.0838463,4210,0.762988269329071
1706512596.1498384,4220,0.7334960699081421
1706512613.0570364,4230,0.748242199420929
1706512630.4665713,4240,0.717089831829071
1706512648.1411626,4250,0.78173828125
1706512667.5789325,4260,0.764941394329071
1706512686.903146,4270,0.69677734375
1706512704.0086277,4280,0.754101574420929
1706512720.5844223,4290,0.7430664300918579
1706512738.0863879,4300,0.7611328363418579
1706512754.7217462,4310,0.7520507574081421
1706512772.0986712,4320,0.7552734613418579
1706512788.6395423,4330,0.7320312261581421
1706512805.6544323,4340,0.78173828125
1706512822.7060175,4350,0.761914074420929
1706512839.1662388,4360,0.7554687261581421
1706512855.392476,4370,0.7333008050918579
1706512871.820686,4380,0.726269543170929
1706512888.4924586,4390,0.7564452886581421
1706512905.2777805,4400,0.7598632574081421
1706512922.391214,4410,0.756542980670929
1706512939.1912172,4420,0.759765625
1706512956.195032,4430,0.773730456829071
1706512972.7745261,4440,0.763476550579071
1706512989.637918,4450,0.762988269329071
1706513006.4466174,4460,0.727246105670929
1706513022.7240233,4470,0.67724609375
1706513040.1403255,4480,0.74462890625
1706513056.817606,4490,0.743847668170929
1706513073.2862935,4500,0.736035168170929
1706513090.1215525,4510,0.746386706829071
1706513107.0521824,4520,0.736035168170929
1706513124.3851993,4530,0.7552734613418579
1706513141.0151055,4540,0.75830078125
