Wall time,Step,Value
1705718404.94273,0,0.10000000149011612
1705718417.4382029,10,0.6029000282287598
1705718429.106255,20,0.6668000221252441
1705718439.929155,30,0.7317000031471252
1705718451.503562,40,0.7414000034332275
1705718461.912374,50,0.7638999819755554
1705718472.2442188,60,0.7802000045776367
1705718481.9637399,70,0.7901999950408936
1705718492.378488,80,0.770799994468689
1705718502.8252742,90,0.7692000269889832
1705718512.786409,100,0.8212999701499939
1705718522.907291,110,0.8197000026702881
1705718533.586709,120,0.7809000015258789
1705718542.347112,130,0.8436999917030334
1705718550.911123,140,0.7908999919891357
1705718560.58742,150,0.7985000014305115
1705718570.5623171,160,0.8069999814033508
1705718580.443744,170,0.8345999717712402
1705718590.258281,180,0.8173999786376953
1705718600.456921,190,0.8068000078201294
1705718610.1098938,200,0.7519999742507935
1705718620.014784,210,0.842199981212616
1705718629.9537349,220,0.8439000248908997
1705718639.2027788,230,0.8091999888420105
1705718648.8615592,240,0.7652000188827515
1705718658.228784,250,0.808899998664856
1705718667.9544032,260,0.8270000219345093
1705718676.904585,270,0.8522999882698059
1705718686.695103,280,0.8434000015258789
1705718696.15517,290,0.84579998254776
1705718705.6119208,300,0.821399986743927
1705718715.381588,310,0.8443999886512756
1705718724.8883278,320,0.8474000096321106
1705718734.6997042,330,0.8055999875068665
1705718745.286011,340,0.8532999753952026
1705718754.3406138,350,0.8102999925613403
1705718763.778681,360,0.8618000149726868
1705718773.532429,370,0.8564000129699707
1705718783.566847,380,0.8467999696731567
1705718792.8720078,390,0.8353999853134155
1705718802.328747,400,0.7894999980926514
1705718812.488575,410,0.8061000108718872
1705718821.672467,420,0.8392000198364258
1705718830.809639,430,0.8676999807357788
1705718840.6424131,440,0.864300012588501
1705718850.532435,450,0.8202000260353088
1705718859.962591,460,0.8575999736785889
1705718869.0613928,470,0.8147000074386597
1705718878.46165,480,0.8219000101089478
1705718888.217174,490,0.8062999844551086
1705718898.5549598,500,0.8571000099182129
1705718908.1772501,510,0.8544999957084656
1705718917.691309,520,0.8352999687194824
1705718928.045861,530,0.8192999958992004
1705718938.289324,540,0.8432999849319458
1705718948.6244411,550,0.8278999924659729
1705718957.528054,560,0.7871999740600586
1705718966.99088,570,0.8598999977111816
1705718975.307699,580,0.8407999873161316
1705718985.9492311,590,0.8118000030517578
1705718995.343649,600,0.800599992275238
1705719004.0327392,610,0.8634999990463257
1705719013.6826398,620,0.8192999958992004
1705719023.5273678,630,0.86080002784729
1705719033.294677,640,0.8694000244140625
1705719043.068504,650,0.8331000208854675
1705719052.455482,660,0.8659999966621399
1705719061.781964,670,0.8453999757766724
1705719071.435252,680,0.8719000220298767
1705719080.989164,690,0.8330000042915344
1705719090.470976,700,0.8443999886512756
1705719100.2192051,710,0.8324999809265137
1705719109.418161,720,0.8452000021934509
1705719119.738482,730,0.840499997138977
1705719129.485879,740,0.8474000096321106
1705719139.479713,750,0.8720999956130981
1705719149.28099,760,0.8305000066757202
1705719158.722729,770,0.8539000153541565
1705719168.782044,780,0.8787000179290771
1705719179.281322,790,0.8191999793052673
1705719188.432339,800,0.8712999820709229
1705719197.055073,810,0.8280999660491943
1705719207.449441,820,0.8810999989509583
1705719217.429051,830,0.8738999962806702
1705719227.9497569,840,0.8536999821662903
1705719237.2663748,850,0.8482999801635742
1705719247.284706,860,0.8734999895095825
1705719255.726708,870,0.8533999919891357
1705719265.984249,880,0.8341000080108643
1705719276.331061,890,0.8730000257492065
1705719285.7818592,900,0.8331000208854675
1705719296.857412,910,0.8769000172615051
1705719306.810171,920,0.8330999612808228
1705719317.29217,930,0.8034999966621399
1705719326.584361,940,0.8654000163078308
1705719336.7519958,950,0.8651000261306763
1705719345.743281,960,0.8227999806404114
1705719356.203755,970,0.8395999670028687
1705719366.3569589,980,0.8826999664306641
1705719375.856204,990,0.8754000067710876
1705719383.880766,999,0.8464000225067139
